transaction_id,customer_id,transaction_date,amount,category,gender,age,city,payment_method,true_segment
TXN_010039,CUST_0600,2023-08-25,73.54,Clothing,Male,59,Houston,PayPal,loyal
TXN_013717,CUST_0830,2022-12-26,96.33,Home & Garden,Male,32,Phoenix,Debit Card,at_risk
TXN_008584,CUST_0519,2024-04-22,312.38,Groceries,Other,31,Los Angeles,PayPal,champion
TXN_012870,CUST_0775,2023-07-23,171.96,Clothing,Female,51,San Diego,Credit Card,loyal
TXN_014344,CUST_0880,2024-05-21,57.52,Books,Male,43,New York,PayPal,at_risk
TXN_012791,CUST_0770,2023-12-11,84.9,Books,Female,63,Houston,Debit Card,loyal
TXN_016069,CUST_0987,2023-02-23,55.52,Sports,Female,53,San Diego,Debit Card,loyal
TXN_013812,CUST_0835,2023-06-28,155.0,Home & Garden,Female,65,San Diego,Credit Card,loyal
TXN_001102,CUST_0075,2023-09-11,181.75,Electronics,Female,42,San Antonio,Cash,champion
TXN_003276,CUST_0205,2023-02-09,57.26,Groceries,Female,41,Chicago,Cash,at_risk
TXN_005345,CUST_0319,2024-05-23,184.94,Electronics,Male,67,San Diego,Cash,champion
TXN_016156,CUST_0991,2024-05-15,179.19,Toys,Female,50,Houston,Cash,champion
TXN_015145,CUST_0927,2023-04-28,129.55,Home & Garden,Male,53,Philadelphia,Credit Card,loyal
TXN_014692,CUST_0904,2024-02-14,215.59,Clothing,Female,30,Houston,Credit Card,loyal
TXN_008386,CUST_0505,2023-06-06,225.36,Toys,Female,45,San Antonio,PayPal,loyal
TXN_008835,CUST_0537,2023-02-27,260.99,Books,Female,61,Phoenix,Debit Card,champion
TXN_011477,CUST_0680,2023-05-11,204.96,Toys,Female,22,Philadelphia,Cash,loyal
TXN_011308,CUST_0670,2023-05-07,226.03,Sports,Male,19,Los Angeles,PayPal,loyal
TXN_011767,CUST_0709,2024-03-04,55.91,Groceries,Male,59,Philadelphia,Cash,at_risk
TXN_011222,CUST_0664,2024-01-01,80.7,Electronics,Male,32,Chicago,Cash,loyal
TXN_012104,CUST_0723,2024-03-12,131.11,Toys,Male,18,Phoenix,Debit Card,at_risk
TXN_007643,CUST_0465,2023-12-08,79.44,Home & Garden,Other,50,New York,PayPal,loyal
TXN_002207,CUST_0142,2023-12-17,150.57,Books,Male,42,Chicago,Credit Card,champion
TXN_004552,CUST_0283,2023-04-19,162.98,Clothing,Male,48,Los Angeles,Cash,loyal
TXN_004402,CUST_0268,2023-12-23,248.33,Books,Female,19,Phoenix,PayPal,loyal
TXN_007395,CUST_0451,2023-04-26,429.81,Sports,Female,34,San Antonio,Cash,champion
TXN_003718,CUST_0231,2023-02-08,301.06,Electronics,Female,44,Chicago,Debit Card,champion
TXN_000972,CUST_0065,2023-07-01,70.97,Health & Beauty,Male,57,Houston,Credit Card,loyal
TXN_004579,CUST_0284,2024-05-27,210.69,Home & Garden,Male,51,San Diego,Credit Card,loyal
TXN_006516,CUST_0398,2023-05-16,366.64,Books,Male,44,Chicago,Cash,champion
TXN_000719,CUST_0049,2024-03-29,329.83,Home & Garden,Female,56,Houston,Cash,champion
TXN_006155,CUST_0371,2023-08-23,209.78,Home & Garden,Male,54,Phoenix,Cash,champion
TXN_015728,CUST_0961,2023-05-27,130.26,Home & Garden,Male,52,New York,Debit Card,loyal
TXN_002803,CUST_0186,2024-04-01,115.91,Clothing,Female,51,San Diego,Debit Card,at_risk
TXN_002566,CUST_0173,2024-02-15,84.96,Health & Beauty,Female,34,Phoenix,Debit Card,loyal
TXN_004025,CUST_0248,2023-11-02,312.45,Groceries,Other,59,Houston,Debit Card,champion
TXN_006198,CUST_0374,2023-06-02,48.35,Groceries,Female,36,San Diego,Credit Card,new
TXN_008224,CUST_0499,2023-05-27,129.15,Groceries,Other,58,Phoenix,Credit Card,champion
TXN_014748,CUST_0906,2023-10-29,128.73,Groceries,Female,38,San Antonio,PayPal,loyal
TXN_004063,CUST_0250,2023-03-22,249.21,Sports,Female,44,Philadelphia,Credit Card,champion
TXN_011654,CUST_0700,2024-03-06,69.16,Groceries,Female,40,Philadelphia,Cash,loyal
TXN_009889,CUST_0595,2024-01-04,230.81,Books,Female,25,Philadelphia,Cash,champion
TXN_002792,CUST_0185,2023-06-18,97.89,Groceries,Male,54,San Diego,Debit Card,loyal
TXN_002222,CUST_0143,2023-04-01,185.3,Clothing,Female,24,Los Angeles,PayPal,champion
TXN_005818,CUST_0348,2023-11-22,436.68,Sports,Male,58,San Diego,Credit Card,champion
TXN_003866,CUST_0238,2022-10-02,86.35,Toys,Male,33,Houston,Debit Card,dormant
TXN_012063,CUST_0722,2024-02-09,474.54,Home & Garden,Male,51,Chicago,Debit Card,champion
TXN_014463,CUST_0887,2023-02-21,,Books,Female,27,New York,Cash,champion
TXN_016011,CUST_0982,2023-10-06,131.3,Electronics,Female,63,New York,Credit Card,loyal
TXN_015166,CUST_0928,2024-04-28,120.89,Groceries,Female,56,San Antonio,Debit Card,loyal
TXN_012675,CUST_0759,2023-07-25,228.14,Groceries,Female,42,Los Angeles,Cash,at_risk
TXN_011950,CUST_0717,2024-03-08,187.48,Electronics,Female,55,New York,PayPal,loyal
TXN_013595,CUST_0822,2024-05-02,121.14,Clothing,Male,46,San Diego,PayPal,loyal
TXN_003227,CUST_0201,2024-03-11,244.13,Toys,Female,42,Philadelphia,PayPal,champion
TXN_004214,CUST_0255,2023-02-27,163.85,Toys,Male,62,Houston,PayPal,loyal
TXN_003923,CUST_0242,2023-05-09,273.02,Health & Beauty,Female,65,Phoenix,Cash,champion
TXN_010469,CUST_0624,2024-05-30,159.82,Clothing,Female,22,Philadelphia,Credit Card,at_risk
TXN_012442,CUST_0747,2023-05-18,193.35,Home & Garden,Male,31,New York,Cash,champion
TXN_001401,CUST_0096,2024-05-05,133.89,Clothing,Female,69,New York,PayPal,champion
TXN_008931,CUST_0542,2023-07-13,203.6,Electronics,Female,39,Philadelphia,Debit Card,at_risk
TXN_007703,CUST_0471,2023-06-22,,Clothing,Male,47,New York,Cash,loyal
TXN_004979,CUST_0305,2023-01-03,83.3,Toys,Female,49,San Antonio,Credit Card,at_risk
TXN_003253,CUST_0202,2023-06-23,178.21,Health & Beauty,Male,22,Los Angeles,PayPal,loyal
TXN_014409,CUST_0886,2023-03-20,119.52,Books,Male,61,Los Angeles,PayPal,loyal
TXN_002661,CUST_0177,2024-01-12,162.18,Sports,Female,52,Los Angeles,Cash,champion
TXN_002158,CUST_0139,2024-01-06,421.79,Books,Male,28,Phoenix,Cash,champion
TXN_008578,CUST_0517,2023-03-20,150.42,Home & Garden,Male,58,Phoenix,Cash,loyal
TXN_008088,CUST_0494,2023-02-22,216.61,Electronics,Male,23,San Antonio,PayPal,champion
TXN_000674,CUST_0048,2024-01-06,204.46,Clothing,Female,69,San Diego,Credit Card,loyal
TXN_012680,CUST_0760,2022-01-29,44.82,Clothing,Female,65,Chicago,PayPal,dormant
TXN_007011,CUST_0430,2023-08-28,214.74,Books,Male,38,Houston,PayPal,champion
TXN_012243,CUST_0732,2023-07-28,174.81,Health & Beauty,Female,25,Chicago,Cash,loyal
TXN_010197,CUST_0607,2023-04-08,534.29,Books,Male,55,San Diego,Cash,champion
TXN_003841,CUST_0236,2023-12-16,31.48,Electronics,Female,41,New York,Debit Card,loyal
TXN_001815,CUST_0119,2024-06-03,94.36,Sports,Female,35,San Antonio,Cash,loyal
TXN_013885,CUST_0838,2024-01-06,369.02,Toys,Male,63,Phoenix,Debit Card,champion
TXN_012433,CUST_0747,2023-06-29,350.99,Toys,Male,31,New York,PayPal,champion
TXN_011788,CUST_0710,2023-10-07,300.68,Electronics,Female,25,Houston,PayPal,champion
TXN_012885,CUST_0776,2024-05-13,148.83,Books,Male,35,New York,PayPal,champion
TXN_002100,CUST_0135,2023-05-26,98.58,Groceries,Female,23,Houston,Credit Card,at_risk
TXN_014714,CUST_0905,2023-05-01,177.68,Health & Beauty,Male,39,San Diego,Cash,loyal
TXN_006708,CUST_0414,2023-05-17,384.55,Health & Beauty,Female,24,San Diego,Credit Card,champion
TXN_001673,CUST_0114,2023-07-19,75.65,Groceries,Female,62,Houston,Credit Card,at_risk
TXN_010293,CUST_0613,2023-04-03,87.16,Sports,Female,42,Phoenix,Debit Card,new
TXN_004213,CUST_0255,2024-01-27,215.89,Toys,Male,62,Houston,Cash,loyal
TXN_012572,CUST_0751,2023-08-25,236.42,Sports,Male,43,Phoenix,PayPal,champion
TXN_012126,CUST_0725,2023-11-20,394.65,Electronics,Female,60,New York,PayPal,champion
TXN_001548,CUST_0105,2024-05-01,596.78,Electronics,Female,47,Houston,Credit Card,champion
TXN_014250,CUST_0874,2023-05-17,212.39,Electronics,Male,47,Houston,Cash,loyal
TXN_011515,CUST_0686,2023-01-30,152.11,Toys,Female,59,San Antonio,PayPal,loyal
TXN_011796,CUST_0710,2023-09-17,330.27,Books,Female,25,Houston,Credit Card,champion
TXN_008547,CUST_0515,2023-03-16,132.68,Clothing,Male,43,Philadelphia,Debit Card,at_risk
TXN_005184,CUST_0311,2023-10-24,94.94,Electronics,Male,29,Los Angeles,Debit Card,champion
TXN_001461,CUST_0099,2023-03-18,136.6,Electronics,Male,46,Chicago,Cash,loyal
TXN_015651,CUST_0958,2024-03-10,84.7,Books,Male,30,San Antonio,Credit Card,loyal
TXN_003220,CUST_0201,2024-02-23,157.31,Home & Garden,Female,42,Philadelphia,Debit Card,champion
TXN_014067,CUST_0860,2022-10-21,64.59,Groceries,Male,31,Phoenix,Debit Card,at_risk
TXN_015280,CUST_0935,2024-03-11,291.82,Health & Beauty,Male,50,Houston,Debit Card,champion
TXN_007170,CUST_0441,2023-03-19,83.37,Clothing,Male,42,Phoenix,Debit Card,at_risk
TXN_007430,CUST_0455,2024-04-30,156.89,Electronics,Male,32,Houston,Debit Card,champion
TXN_015888,CUST_0973,2022-02-23,83.45,Home & Garden,Female,63,San Diego,Cash,dormant
TXN_001751,CUST_0117,2024-03-18,333.92,Electronics,Female,67,Los Angeles,Credit Card,champion
TXN_003976,CUST_0247,2023-09-04,23.82,Home & Garden,Male,42,Houston,PayPal,dormant
TXN_008353,CUST_0504,2024-05-05,254.23,Home & Garden,Female,67,Philadelphia,PayPal,champion
TXN_001772,CUST_0117,2024-03-27,251.36,Sports,Female,67,Los Angeles,PayPal,champion
TXN_009388,CUST_0571,2023-03-09,374.49,Groceries,Female,49,Chicago,Cash,champion
TXN_010070,CUST_0601,2023-08-01,,Books,Male,61,Chicago,Credit Card,champion
TXN_010860,CUST_0648,2024-01-20,81.52,Electronics,Female,60,Houston,Credit Card,loyal
TXN_015127,CUST_0926,2024-06-16,141.17,Home & Garden,Male,36,Houston,Credit Card,champion
TXN_002016,CUST_0131,2023-01-28,218.06,Toys,Male,29,Philadelphia,PayPal,champion
TXN_002005,CUST_0131,2024-04-30,255.29,Toys,Male,29,Philadelphia,PayPal,champion
TXN_003893,CUST_0240,2024-06-13,179.79,Toys,Male,45,San Diego,Cash,loyal
TXN_003237,CUST_0201,2023-12-06,131.23,Health & Beauty,Female,42,Philadelphia,PayPal,champion
TXN_004424,CUST_0269,2024-02-13,190.26,Groceries,Male,31,Philadelphia,Credit Card,loyal
TXN_010270,CUST_0612,2023-09-06,95.87,Groceries,Female,56,San Antonio,Debit Card,champion
TXN_008588,CUST_0519,2023-05-25,369.37,Sports,Other,31,Los Angeles,Debit Card,champion
TXN_010980,CUST_0653,2023-12-18,,Clothing,Female,60,Los Angeles,Credit Card,champion
TXN_002257,CUST_0143,2024-03-14,243.95,Home & Garden,Female,24,Los Angeles,Credit Card,champion
TXN_004072,CUST_0250,2023-03-24,277.11,Sports,Female,44,Philadelphia,Debit Card,champion
TXN_005574,CUST_0334,2024-03-21,63.94,Home & Garden,Male,32,San Diego,PayPal,at_risk
TXN_009083,CUST_0551,2023-01-25,116.43,Electronics,Female,46,San Diego,Cash,loyal
TXN_015842,CUST_0970,2023-11-02,207.68,Books,Male,28,Houston,Debit Card,champion
TXN_005355,CUST_0319,2024-01-30,276.02,Home & Garden,Male,67,San Diego,Debit Card,champion
TXN_008418,CUST_0508,2023-11-07,367.86,Home & Garden,Female,24,San Diego,PayPal,champion
TXN_006093,CUST_0369,2023-06-10,301.24,Home & Garden,Male,64,New York,Credit Card,champion
TXN_007935,CUST_0487,2024-06-20,269.61,Home & Garden,Male,61,San Diego,Cash,champion
TXN_013508,CUST_0813,2023-01-20,162.34,Clothing,Male,26,Houston,Credit Card,loyal
TXN_001519,CUST_0105,2024-01-29,251.5,Toys,Female,47,Houston,Credit Card,champion
TXN_014462,CUST_0887,2023-02-21,157.01,Sports,Female,27,New York,Cash,champion
TXN_001378,CUST_0094,2023-07-21,350.58,Groceries,Female,56,Los Angeles,PayPal,champion
TXN_005672,CUST_0341,2023-08-30,417.37,Clothing,Female,63,Phoenix,Cash,champion
TXN_009215,CUST_0559,2023-07-02,288.5,Groceries,Female,48,New York,PayPal,champion
TXN_002587,CUST_0173,2024-02-19,77.49,Electronics,Female,34,Phoenix,Credit Card,loyal
TXN_016247,CUST_0995,2023-08-13,35.52,Books,Male,21,San Antonio,Credit Card,new
TXN_005621,CUST_0339,2023-04-03,205.61,Electronics,Male,43,Houston,Cash,loyal
TXN_013162,CUST_0793,2024-02-04,131.48,Toys,Female,38,San Diego,Cash,champion
TXN_011049,CUST_0657,2024-04-13,195.71,Toys,Male,29,San Antonio,Cash,champion
TXN_013736,CUST_0832,2023-05-18,401.48,Home & Garden,Male,53,Los Angeles,PayPal,champion
TXN_005842,CUST_0348,2023-09-14,244.09,Clothing,Male,58,San Diego,Debit Card,champion
TXN_007122,CUST_0439,2024-05-13,,Books,Female,28,Los Angeles,Credit Card,champion
TXN_005832,CUST_0348,2024-06-14,187.15,Sports,Male,58,San Diego,Cash,champion
TXN_009821,CUST_0591,2023-07-16,76.61,Home & Garden,Male,32,Philadelphia,Debit Card,dormant
TXN_004888,CUST_0299,2024-02-14,42.16,Clothing,Female,47,Houston,PayPal,loyal
TXN_011715,CUST_0703,2023-03-08,116.46,Sports,Male,37,San Diego,Debit Card,loyal
TXN_005904,CUST_0353,2023-02-06,41.25,Groceries,Female,28,Los Angeles,PayPal,new
TXN_000522,CUST_0037,2023-09-30,43.87,Electronics,Male,24,New York,Credit Card,at_risk
TXN_008043,CUST_0493,2022-08-20,65.11,Groceries,Male,26,New York,PayPal,dormant
TXN_003607,CUST_0227,2023-11-28,332.52,Groceries,Other,20,New York,Debit Card,champion
TXN_009120,CUST_0554,2023-11-06,31.11,Clothing,Female,24,San Diego,Cash,new
TXN_000234,CUST_0017,2023-12-10,33.56,Toys,Male,42,San Antonio,Credit Card,new
TXN_003796,CUST_0234,2023-08-21,455.13,Groceries,Female,50,San Diego,Credit Card,champion
TXN_006318,CUST_0383,2023-03-07,112.05,Home & Garden,Female,42,San Diego,PayPal,loyal
TXN_007094,CUST_0438,2022-12-30,85.19,Groceries,Female,49,San Antonio,PayPal,at_risk
TXN_011992,CUST_0720,2023-04-30,244.01,Sports,Female,39,Los Angeles,Credit Card,champion
TXN_010202,CUST_0607,2023-07-20,583.12,Groceries,Male,55,San Diego,PayPal,champion
TXN_001948,CUST_0128,2022-12-31,52.64,Toys,Female,66,Los Angeles,Credit Card,at_risk
TXN_006361,CUST_0386,2023-12-09,138.75,Home & Garden,Female,35,Houston,PayPal,loyal
TXN_015673,CUST_0958,2023-01-18,84.77,Home & Garden,Male,30,San Antonio,Debit Card,loyal
TXN_013089,CUST_0792,2023-04-12,116.77,Health & Beauty,Female,32,Los Angeles,PayPal,champion
TXN_011684,CUST_0701,2023-05-24,99.47,Toys,Female,61,Houston,Debit Card,at_risk
TXN_006091,CUST_0369,2024-05-21,370.02,Groceries,Male,64,New York,Credit Card,champion
TXN_010863,CUST_0648,2024-06-06,83.14,Groceries,Female,60,Houston,Debit Card,loyal
TXN_015162,CUST_0928,2024-03-16,210.66,Health & Beauty,Female,56,San Antonio,PayPal,loyal
TXN_002224,CUST_0143,2024-05-17,302.35,Books,Female,24,Los Angeles,PayPal,champion
TXN_009298,CUST_0568,2023-04-15,120.7,Books,Male,67,San Diego,Cash,loyal
TXN_015091,CUST_0926,2023-02-16,168.84,Home & Garden,Male,36,Houston,Credit Card,champion
TXN_009010,CUST_0546,2023-12-24,148.83,Toys,Male,20,Philadelphia,Credit Card,champion
TXN_005571,CUST_0334,2024-01-25,103.59,Clothing,Male,32,San Diego,Credit Card,at_risk
TXN_004523,CUST_0279,2023-03-08,115.1,Electronics,Female,66,San Antonio,Cash,loyal
TXN_005793,CUST_0347,2023-02-07,90.77,Toys,Female,30,Houston,Debit Card,at_risk
TXN_014673,CUST_0902,2023-07-18,309.34,Health & Beauty,Male,59,San Antonio,Cash,champion
TXN_005738,CUST_0343,2024-03-16,210.83,Electronics,Male,46,Los Angeles,Cash,loyal
TXN_002624,CUST_0176,2023-05-23,384.89,Sports,Male,49,Phoenix,PayPal,champion
TXN_004728,CUST_0290,2024-04-06,235.98,Clothing,Female,36,Los Angeles,Cash,champion
TXN_007818,CUST_0479,2023-09-08,357.41,Clothing,Other,55,San Diego,PayPal,champion
TXN_008859,CUST_0538,2023-04-10,92.1,Toys,Male,35,New York,Debit Card,loyal
TXN_012893,CUST_0776,2023-04-27,150.66,Health & Beauty,Male,35,New York,Cash,champion
TXN_015212,CUST_0931,2023-10-03,210.66,Home & Garden,Male,35,Phoenix,PayPal,champion
TXN_009080,CUST_0550,2024-03-20,95.09,Books,Female,52,New York,Debit Card,new
TXN_012401,CUST_0744,2023-11-24,,Groceries,Female,36,San Diego,PayPal,loyal
TXN_002437,CUST_0163,2024-02-06,359.4,Books,Female,40,Philadelphia,Credit Card,champion
TXN_006056,CUST_0366,2023-12-10,,Electronics,Male,45,Phoenix,Credit Card,dormant
TXN_009009,CUST_0546,2024-06-06,105.37,Health & Beauty,Male,20,Philadelphia,Credit Card,champion
TXN_011606,CUST_0691,2023-12-14,45.11,Electronics,Male,51,Chicago,PayPal,new
TXN_006352,CUST_0384,2023-08-20,102.22,Home & Garden,Female,41,New York,Credit Card,loyal
TXN_010533,CUST_0630,2023-07-09,54.98,Home & Garden,Male,40,Philadelphia,Credit Card,at_risk
TXN_011989,CUST_0720,2024-02-18,207.66,Health & Beauty,Female,39,Los Angeles,Cash,champion
TXN_003167,CUST_0199,2023-12-11,309.11,Books,Female,32,Phoenix,Cash,champion
TXN_001809,CUST_0119,2024-06-07,105.53,Groceries,Female,35,San Antonio,Cash,loyal
TXN_013502,CUST_0813,2023-07-26,104.77,Electronics,Male,26,Houston,Credit Card,loyal
TXN_007161,CUST_0440,2023-12-21,75.49,Health & Beauty,Male,62,Los Angeles,Credit Card,at_risk
TXN_009456,CUST_0574,2022-08-14,42.19,Clothing,Female,51,Phoenix,Cash,dormant
TXN_005086,CUST_0310,2023-03-05,,Toys,Male,34,Phoenix,PayPal,champion
TXN_013438,CUST_0806,2024-06-15,42.75,Sports,Female,52,Chicago,Cash,new
TXN_007016,CUST_0431,2023-02-19,83.74,Health & Beauty,Male,35,Philadelphia,Cash,dormant
TXN_012996,CUST_0783,2023-05-28,147.3,Toys,Male,18,Philadelphia,Debit Card,loyal
TXN_004945,CUST_0304,2024-04-07,223.66,Electronics,Female,37,Chicago,PayPal,champion
TXN_006046,CUST_0363,2023-02-26,218.31,Books,Male,20,San Diego,Debit Card,loyal
TXN_015205,CUST_0931,2023-05-26,133.78,Toys,Male,35,Phoenix,Credit Card,champion
TXN_013972,CUST_0851,2023-01-23,195.57,Clothing,Male,28,New York,Credit Card,loyal
TXN_015448,CUST_0946,2024-03-04,219.93,Electronics,Male,39,Los Angeles,Debit Card,loyal
TXN_006919,CUST_0426,2023-03-30,142.26,Health & Beauty,Female,28,Chicago,Cash,champion
TXN_005590,CUST_0337,2023-10-23,96.51,Electronics,Female,28,New York,PayPal,at_risk
TXN_007226,CUST_0442,2023-03-09,202.61,Home & Garden,Other,50,Houston,PayPal,champion
TXN_001228,CUST_0086,2023-12-25,54.61,Toys,Male,51,Houston,Cash,at_risk
TXN_012847,CUST_0773,2023-02-28,,Clothing,Male,36,San Antonio,Cash,loyal
TXN_006846,CUST_0421,2024-01-11,348.37,Groceries,Female,65,New York,Debit Card,champion
TXN_008244,CUST_0500,2023-03-27,83.43,Electronics,Other,67,Philadelphia,Debit Card,loyal
TXN_012896,CUST_0776,2023-03-02,136.2,Toys,Male,35,New York,Cash,champion
TXN_006555,CUST_0403,2024-06-26,301.67,Sports,Female,20,Phoenix,Cash,champion
TXN_000159,CUST_0011,2024-03-06,200.55,Sports,Male,54,Phoenix,Credit Card,champion
TXN_008851,CUST_0537,2023-06-16,311.09,Toys,Female,61,Phoenix,Cash,champion
TXN_009779,CUST_0588,2024-06-21,104.48,Home & Garden,Male,35,Los Angeles,PayPal,at_risk
TXN_001589,CUST_0109,2023-05-27,18.34,Books,Male,22,Chicago,PayPal,dormant
TXN_005614,CUST_0338,2023-01-12,319.69,Health & Beauty,Female,40,Los Angeles,Credit Card,loyal
TXN_015805,CUST_0966,2024-06-13,155.48,Health & Beauty,Male,59,Phoenix,Debit Card,loyal
TXN_015781,CUST_0965,2023-05-26,100.96,Clothing,Male,20,Chicago,PayPal,loyal
TXN_015562,CUST_0951,2023-05-22,548.07,Sports,Female,45,San Diego,PayPal,champion
TXN_006687,CUST_0411,2023-01-24,12.21,Home & Garden,Male,42,Philadelphia,Debit Card,dormant
TXN_015578,CUST_0953,2023-08-18,151.56,Clothing,Male,49,New York,Debit Card,loyal
TXN_012589,CUST_0752,2023-08-17,255.0,Toys,Female,45,Houston,Debit Card,loyal
TXN_010576,CUST_0632,2024-03-13,240.77,Groceries,Female,48,Houston,PayPal,champion
TXN_013209,CUST_0795,2023-07-25,186.61,Groceries,Male,46,Philadelphia,Credit Card,champion
TXN_007480,CUST_0455,2024-05-12,250.23,Health & Beauty,Male,32,Houston,Debit Card,champion
TXN_012050,CUST_0721,2023-06-04,55.89,Sports,Female,64,Los Angeles,Debit Card,at_risk
TXN_015451,CUST_0946,2024-03-28,143.92,Books,Male,39,Los Angeles,PayPal,loyal
TXN_001556,CUST_0105,2023-03-27,414.77,Electronics,Female,47,Houston,Credit Card,champion
TXN_002828,CUST_0187,2024-05-20,265.38,Health & Beauty,Female,28,San Diego,Credit Card,champion
TXN_000436,CUST_0030,2022-05-19,39.09,Books,Male,40,Los Angeles,Credit Card,dormant
TXN_005789,CUST_0346,2024-02-01,117.2,Toys,Female,52,San Diego,Debit Card,loyal
TXN_013607,CUST_0822,2023-10-14,67.4,Groceries,Male,46,San Diego,PayPal,loyal
TXN_012070,CUST_0722,2023-04-22,348.91,Toys,Male,51,Chicago,Debit Card,champion
TXN_001588,CUST_0108,2023-03-01,205.89,Groceries,Female,37,Philadelphia,Credit Card,loyal
TXN_007398,CUST_0451,2023-10-04,299.04,Books,Female,34,San Antonio,Cash,champion
TXN_002780,CUST_0184,2023-04-10,189.73,Toys,Female,31,Houston,PayPal,loyal
TXN_014991,CUST_0918,2023-05-18,94.65,Home & Garden,Female,33,San Diego,Credit Card,loyal
TXN_009242,CUST_0562,2024-05-29,188.63,Groceries,Male,54,Chicago,Credit Card,loyal
TXN_005686,CUST_0341,2023-07-01,331.22,Clothing,Female,63,Phoenix,Cash,champion
TXN_003965,CUST_0244,2023-10-03,103.9,Home & Garden,Male,30,Houston,Credit Card,new
TXN_004727,CUST_0290,2023-12-05,77.82,Toys,Female,36,Los Angeles,Cash,champion
TXN_009165,CUST_0558,2023-01-24,50.78,Clothing,Male,38,San Diego,Cash,loyal
TXN_001238,CUST_0086,2023-01-19,86.25,Electronics,Male,51,Houston,Debit Card,at_risk
TXN_002951,CUST_0190,2024-04-17,327.07,Clothing,Male,45,San Antonio,Cash,champion
TXN_010534,CUST_0630,2024-01-17,63.11,Toys,Male,40,Philadelphia,Cash,at_risk
TXN_012165,CUST_0726,2023-02-02,67.13,Health & Beauty,Female,27,Philadelphia,Debit Card,loyal
TXN_012882,CUST_0776,2023-11-21,137.12,Clothing,Male,35,New York,Credit Card,champion
TXN_015352,CUST_0941,2023-03-14,204.76,Home & Garden,Male,61,Los Angeles,Credit Card,loyal
TXN_001497,CUST_0103,2023-07-20,46.0,Toys,Male,64,San Antonio,Credit Card,dormant
TXN_006465,CUST_0397,2024-01-14,137.06,Health & Beauty,Female,32,San Antonio,Credit Card,loyal
TXN_007355,CUST_0449,2023-10-20,83.1,Toys,Male,41,Phoenix,Debit Card,at_risk
TXN_007823,CUST_0479,2024-06-18,,Toys,Other,55,San Diego,Cash,champion
TXN_007547,CUST_0458,2023-03-12,184.91,Clothing,Male,45,Los Angeles,Debit Card,loyal
TXN_007913,CUST_0487,2024-05-16,242.96,Clothing,Male,61,San Diego,PayPal,champion
TXN_010614,CUST_0634,2023-11-09,93.03,Sports,Female,27,Phoenix,Credit Card,loyal
TXN_014291,CUST_0879,2023-08-06,286.4,Groceries,Male,21,Philadelphia,Credit Card,champion
TXN_005185,CUST_0311,2023-06-13,278.51,Home & Garden,Male,29,Los Angeles,PayPal,champion
TXN_005647,CUST_0340,2023-05-16,75.27,Electronics,Male,51,San Diego,Credit Card,loyal
TXN_015665,CUST_0958,2024-05-24,78.98,Books,Male,30,San Antonio,Credit Card,loyal
TXN_005242,CUST_0313,2023-07-16,165.91,Electronics,Male,34,Houston,PayPal,loyal
TXN_002130,CUST_0139,2024-06-10,320.06,Health & Beauty,Male,28,Phoenix,Debit Card,champion
TXN_011836,CUST_0711,2024-02-10,373.81,Books,Female,67,Chicago,Debit Card,champion
TXN_002092,CUST_0135,2024-02-03,107.13,Sports,Female,23,Houston,Debit Card,at_risk
TXN_005409,CUST_0321,2023-11-13,142.39,Health & Beauty,Female,64,New York,Cash,loyal
TXN_010207,CUST_0607,2023-08-19,581.66,Toys,Male,55,San Diego,PayPal,champion
TXN_011948,CUST_0717,2023-08-10,140.24,Toys,Female,55,New York,Credit Card,loyal
TXN_000187,CUST_0011,2023-10-09,206.06,Sports,Male,54,Phoenix,Debit Card,champion
TXN_012487,CUST_0749,2023-08-07,68.87,Electronics,Female,22,Los Angeles,Debit Card,loyal
TXN_007938,CUST_0488,2022-10-04,16.7,Groceries,Male,66,Philadelphia,Credit Card,dormant
TXN_003655,CUST_0228,2024-03-16,77.42,Books,Male,57,Houston,Debit Card,loyal
TXN_003426,CUST_0216,2023-05-07,95.21,Groceries,Male,30,Los Angeles,Credit Card,loyal
TXN_013884,CUST_0838,2023-03-16,366.16,Books,Male,63,Phoenix,Credit Card,champion
TXN_001381,CUST_0094,2023-07-07,364.81,Sports,Female,56,Los Angeles,PayPal,champion
TXN_013015,CUST_0787,2024-04-11,144.81,Sports,Female,38,Chicago,Credit Card,loyal
TXN_008605,CUST_0519,2023-08-15,392.76,Sports,Other,31,Los Angeles,Credit Card,champion
TXN_007427,CUST_0454,2024-03-24,108.77,Groceries,Female,49,San Diego,Credit Card,dormant
TXN_005037,CUST_0306,2023-10-18,111.52,Sports,Other,53,Phoenix,Debit Card,champion
TXN_004897,CUST_0300,2023-10-02,144.3,Electronics,Male,54,New York,Cash,loyal
TXN_011528,CUST_0687,2024-01-07,76.22,Electronics,Female,37,Houston,Debit Card,at_risk
TXN_011798,CUST_0710,2024-04-27,325.29,Groceries,Female,25,Houston,Debit Card,champion
TXN_003175,CUST_0199,2023-12-31,159.57,Electronics,Female,32,Phoenix,Debit Card,champion
TXN_014204,CUST_0870,2024-04-24,257.61,Groceries,Female,25,San Diego,PayPal,champion
TXN_013297,CUST_0800,2024-01-11,129.58,Electronics,Female,66,Philadelphia,Credit Card,loyal
TXN_008448,CUST_0508,2023-02-23,,Electronics,Female,24,San Diego,Debit Card,champion
TXN_011390,CUST_0673,2023-05-11,242.39,Books,Male,37,San Antonio,Debit Card,champion
